Customer_ID,Customer_Name,Age_Group,Gender,City,Join_Date,Loyalty_Status,Acquisition_Channel
CUST-10304,Divya Varma,36-45,Female,Delhi,2022-03-21,Silver,Google Ads
CUST-10305,Amara Wagle,26-35,Female,Chennai,2022-07-22,Bronze,Instagram Ads
CUST-10306,Zashil Shah,26-35,Female,Jaipur,2025-11-29,Bronze,Organic
CUST-10307,Veer Prasad,26-35,Male,Jaipur,2023-10-11,Gold,Marketplace
CUST-10308,Luke Gupta,46-60,Male,Mumbai,2023-03-04,Bronze,Google Ads
CUST-10309,Lucky Tak,,Female,Ahmedabad,2021-05-19,Silver,Instagram Ads
CUST-10310,Samarth Roy,26-35,Male,Patna,2023-05-18,Silver,Organic
CUST-10311,Liam Ratti,26-35,Male,Chennai,2025-07-13,Bronze,Google Ads
CUST-10312,Gautam Virk,36-45,Female,Jaipur,2025-09-30,Bronze,Google Ads
CUST-10313,Zayyan Pathak,36-45,Male,Mumbai,2021-12-26,Silver,Organic
CUST-10314,Saanvi Kapur,46-60,Female,Delhi,2021-12-08,Silver,Organic
CUST-10315,Anirudh Varghese,18-25,Female,Jaipur,2023-12-09,Bronze,Google Ads
CUST-10316,Abeer Devan,26-35,Male,Mumbai,2023-01-24,Bronze,Referral
CUST-10317,Hemang Varkey,18-25,Female,Ahmedabad,2021-01-26,Bronze,Marketplace
CUST-10318,Dalaja Jani,46-60,Female,Delhi,2025-02-25,Silver,Marketplace
CUST-10319,Balhaar Goswami,26-35,Female,Bhopal,2024-10-10,Silver,Instagram Ads
CUST-10320,Rishi Singhal,46-60,Male,Guwahati,2025-09-27,Bronze,Google Ads
CUST-10321,Zaid Mishra,26-35,Female,Bengaluru,2023-01-25,Silver,Google Ads
CUST-10322,Onkar Sanghvi,46-60,Female,Delhi,2023-04-20,Bronze,Instagram Ads
CUST-10323,Widisha Minhas,18-25,Male,Ahmedabad,2025-02-20,Silver,Google Ads
CUST-10324,Yachana Lad,26-35,Male,Delhi,2021-07-10,Platinum,Organic
CUST-10325,Garima Pandit,46-60,Male,Hyderabad,2023-11-02,Silver,Referral
CUST-10326,Dev Sarraf,26-35,Female,Pune,2022-10-08,Bronze,Google Ads
CUST-10327,Bishakha Ben,26-35,Male,Bengaluru,2025-04-27,Gold,Instagram Ads
CUST-10328,Panini Edwin,26-35,Female,Hyderabad,2022-09-24,Platinum,Google Ads
CUST-10329,Peter Agrawal,26-35,Female,Kolkata,2025-10-21,Silver,Google Ads
CUST-10330,Jagat Sinha,26-35,Female,Bengaluru,2021-03-05,Bronze,Marketplace
CUST-10331,Yasti Prabhakar,18-25,Male,Pune,2021-05-07,Silver,Instagram Ads
CUST-10332,Jyoti Deep,26-35,Female,Kolkata,2022-06-15,Silver,Referral
CUST-10333,Krishna Kale,36-45,Female,Delhi,2025-07-15,Bronze,Organic
CUST-10334,Ishani Guha,26-35,Female,Delhi,2024-10-31,Bronze,Instagram Ads
CUST-10335,Oni Thaman,26-35,Male,Bengaluru,2024-08-18,Silver,Referral
CUST-10336,Omisha Chada,26-35,Male,Mumbai,2023-12-13,Bronze,Marketplace
CUST-10337,Vidhi Kade,26-35,Female,Mumbai,2022-12-06,Bronze,Organic
CUST-10338,Suhani Varughese,26-35,Male,Delhi,2021-04-30,Gold,Organic
CUST-10339,Wyatt Borde,26-35,Male,Chennai,2023-12-29,Bronze,Google Ads
CUST-10340,Vedhika Pandey,18-25,Female,Guwahati,2025-09-15,Silver,Google Ads
CUST-10341,Mitesh Chopra,36-45,Male,Bengaluru,2022-12-22,Silver,Organic
CUST-10342,Lakshmi Lala,60+,Female,Delhi,2023-10-02,Bronze,Google Ads
CUST-10343,Eshana Baria,26-35,Male,Mumbai,2022-11-29,Silver,Organic
CUST-10344,Wahab Shetty,18-25,Female,Bengaluru,2025-09-30,Gold,Organic
CUST-10345,Unnati Kamdar,36-45,Female,Ahmedabad,2021-11-19,Bronze,Google Ads
CUST-10346,Jairaj Buch,26-35,Female,Hyderabad,2024-06-10,Silver,Marketplace
CUST-10347,Champak Bajwa,26-35,Female,Delhi,2024-12-08,Bronze,Organic
CUST-10348,Darika Bakshi,18-25,Female,Chandigarh,2022-03-29,Gold,Marketplace
CUST-10349,Urishilla Savant,18-25,Male,Bengaluru,2021-07-01,Bronze,Organic
CUST-10350,Vasatika Bhattacharyya,18-25,Male,Bengaluru,2025-05-31,Silver,
CUST-10351,Fitan Khosla,46-60,Female,Jaipur,2024-01-24,Bronze,Google Ads
CUST-10352,Yahvi Bhavsar,36-45,Male,Chennai,2021-03-10,Bronze,Organic
CUST-10353,Vinaya Deo,18-25,Male,Mumbai,2021-07-10,Silver,Referral
CUST-10354,Jackson Walla,26-35,Female,Ahmedabad,2021-04-20,Silver,Google Ads
CUST-10355,Jack Dugal,36-45,Female,Ahmedabad,2022-05-02,Bronze,Google Ads
CUST-10356,Manthan Mandal,18-25,Male,Pune,2024-07-04,Bronze,Organic
CUST-10357,Aayush Natarajan,26-35,Male,Delhi,2023-03-26,Gold,Google Ads
CUST-10358,Widisha Basak,26-35,Male,Chennai,2021-04-02,Bronze,Instagram Ads
CUST-10359,Thomas Seshadri,18-25,Female,Delhi,2022-12-06,Silver,Instagram Ads
CUST-10360,Kai Tandon,18-25,Male,Delhi,2024-11-08,Bronze,Marketplace
CUST-10361,Bina Tandon,18-25,Female,Hyderabad,2023-11-25,Silver,Referral
CUST-10362,Jagrati Chatterjee,36-45,Male,Mumbai,2025-07-14,Platinum,Marketplace
CUST-10363,Damini Bhasin,18-25,Female,Ahmedabad,2022-10-17,Bronze,Referral
CUST-10364,Samesh Baral,,Male,Bengaluru,2025-11-24,Bronze,Referral
CUST-10365,Yuvraj Rao,18-25,Male,Kolkata,2021-07-25,Silver,Referral
CUST-10366,Dominic Kunda,26-35,Male,Bengaluru,2023-09-22,Bronze,Google Ads
CUST-10367,Ati Wadhwa,36-45,Female,Hyderabad,2025-12-06,Bronze,Google Ads
CUST-10368,Sathvik Jain,46-60,Male,Bhopal,2022-07-29,Gold,Google Ads
CUST-10369,Falguni Dayal,26-35,Male,Chandigarh,2022-10-20,Silver,Organic
CUST-10370,Utkarsh Vaidya,18-25,Female,Delhi,2025-11-12,Silver,Organic
CUST-10371,Kalpit Sidhu,36-45,Male,Mumbai,2024-03-10,Silver,Referral
CUST-10372,Mitesh Shah,26-35,Male,Kolkata,2022-07-16,Gold,Organic
CUST-10373,Dev Iyengar,36-45,Male,Bhopal,2025-11-18,Bronze,Google Ads
CUST-10374,Bhavika Ben,26-35,Female,Kolkata,2021-04-12,Bronze,Instagram Ads
CUST-10375,Jairaj Garde,36-45,Female,Lucknow,2021-02-11,Bronze,Google Ads
CUST-10376,Faqid Soman,18-25,Male,Hyderabad,2024-05-30,Gold,Google Ads
CUST-10377,Chanakya Khanna,26-35,Male,Chennai,2023-08-14,Bronze,Google Ads
CUST-10378,Veda Venkataraman,18-25,Other,Chennai,2024-02-24,Platinum,Organic
CUST-10379,Upasna Saini,18-25,Other,Mumbai,2022-06-19,Silver,Marketplace
CUST-10380,Leena Bajaj,26-35,Male,Delhi,2025-07-17,Bronze,Marketplace
CUST-10381,Noah Kurian,36-45,Other,Jaipur,2023-03-07,Bronze,Google Ads
CUST-10382,Mohini Nanda,26-35,Female,Kolkata,2023-09-02,Silver,Organic
CUST-10383,Tara Kaul,46-60,Female,Lucknow,2021-09-20,Bronze,Instagram Ads
CUST-10384,Qadim Agarwal,46-60,Female,Bhopal,2022-04-03,Silver,Google Ads
CUST-10385,Joshua Borde,26-35,Male,Bengaluru,2025-11-10,Gold,Referral
CUST-10386,Ishaan Rao,18-25,Male,Hyderabad,2023-04-27,Silver,Referral
CUST-10387,Upma Virk,26-35,Female,Delhi,2022-10-10,Gold,Referral
CUST-10388,Bina Sharaf,60+,Male,Bengaluru,2022-03-05,Bronze,Referral
CUST-10389,Wishi D’Alia,36-45,Male,Hyderabad,2023-04-07,Platinum,Organic
CUST-10390,Harrison Sachdev,36-45,Female,Pune,2023-12-24,Gold,Organic
CUST-10391,Wridesh Gupta,36-45,Male,Delhi,2024-04-20,Bronze,Google Ads
CUST-10392,Hardik Issac,26-35,Female,Patna,2024-11-07,Bronze,Google Ads
CUST-10393,Gunbir Reddy,18-25,Female,Bengaluru,2022-04-13,Gold,Google Ads
CUST-10394,Urishilla Nagi,26-35,Male,Mumbai,2023-02-08,Silver,Organic
CUST-10395,Kevin Ray,60+,Female,Mumbai,2024-11-13,Silver,Instagram Ads
CUST-10396,Ekani Bhardwaj,36-45,Male,Delhi,2023-05-12,Silver,Instagram Ads
CUST-10397,Vyanjana Andra,18-25,Female,Chennai,2021-08-30,Bronze,Organic
CUST-10398,Yatin Tata,36-45,Female,Chennai,2023-04-20,Platinum,Google Ads
CUST-10399,Harita Mangat,46-60,Male,Delhi,2021-08-15,Bronze,Organic
CUST-10400,Oeshi Sanghvi,26-35,Female,Mumbai,2022-04-19,Bronze,Google Ads
CUST-10401,Ojasvi Kala,36-45,Female,Mumbai,2024-10-18,Gold,Google Ads
CUST-10402,Baghyawati Chad,18-25,Female,Jaipur,2023-01-03,Silver,Instagram Ads
CUST-10403,Aditya Saha,26-35,Male,Jaipur,2023-07-24,Bronze,Google Ads
CUST-10404,Nirja Bhatt,36-45,Female,Kolkata,2021-05-01,Bronze,Organic
CUST-10405,Oni Pall,26-35,Female,Bhopal,2025-05-15,Bronze,Referral
CUST-10406,Robert Badal,60+,Male,Kolkata,2023-04-23,Gold,Instagram Ads
CUST-10407,Noah Acharya,46-60,Female,Mumbai,2022-04-04,Silver,Organic
CUST-10408,Shivansh Yadav,36-45,Male,Pune,2022-12-10,Silver,Google Ads
CUST-10409,Jacob Tata,46-60,Female,Kolkata,2023-11-02,Bronze,Marketplace
CUST-10410,Bishakha Sarin,26-35,Male,Mumbai,2022-04-02,Platinum,Instagram Ads
CUST-10411,Naksh Lanka,26-35,Female,Mumbai,2022-10-10,Bronze,Referral
CUST-10412,Girindra Balan,26-35,Female,Mumbai,2024-05-22,Bronze,Instagram Ads
CUST-10413,Falguni Basak,36-45,Male,Pune,2025-07-31,Bronze,Organic
CUST-10414,Anusha Narasimhan,26-35,Female,Chennai,2025-04-05,Silver,
CUST-10415,Qarin Rama,36-45,Female,Chennai,2021-12-03,Bronze,Instagram Ads
CUST-10416,Warda Lad,26-35,Male,Hyderabad,2022-03-18,Bronze,Marketplace
CUST-10417,Sachi Kara,26-35,Female,Mumbai,2025-05-01,Gold,Referral
CUST-10418,Tarak Uppal,46-60,Male,Pune,2023-06-06,Silver,Referral
CUST-10419,Yashawini Luthra,18-25,Female,Bhopal,2023-03-05,Silver,Instagram Ads
CUST-10420,Aarush Patil,26-35,Female,Indore,2023-03-26,Silver,Google Ads
CUST-10421,Laban Patla,26-35,Female,Mumbai,2024-12-07,Silver,Google Ads
CUST-10422,Girik Tandon,18-25,Male,Pune,2024-10-09,Silver,Organic
CUST-10423,Aditya Chander,26-35,Female,Delhi,2024-02-26,Silver,Organic
CUST-10424,Aryan Prasad,,Female,Hyderabad,2025-07-14,Bronze,Organic
CUST-10425,Timothy Shenoy,18-25,Male,Mumbai,2024-10-31,Silver,Marketplace
CUST-10426,Faqid Walla,36-45,Male,Bengaluru,2025-11-13,Gold,Instagram Ads
CUST-10427,Janani Deshmukh,26-35,Female,Chennai,2024-11-20,Silver,Organic
CUST-10428,Victor Pathak,60+,Male,Patna,2022-05-30,Silver,Instagram Ads
CUST-10429,Yasti Gopal,26-35,Female,Hyderabad,2024-04-20,Silver,Google Ads
CUST-10430,Aryan Mannan,26-35,Male,Chandigarh,2021-12-22,Silver,Instagram Ads
CUST-10431,Nakul Chaudhari,26-35,Male,Bengaluru,2023-08-14,Gold,Instagram Ads
CUST-10432,Oliver Natarajan,18-25,Female,Bengaluru,2023-10-02,Silver,Organic
CUST-10433,Nitara Ben,26-35,Female,Ahmedabad,2021-11-23,Bronze,Organic
CUST-10434,Vasatika Saini,18-25,Male,Delhi,2025-03-22,Bronze,Google Ads
CUST-10435,Nilima Mahal,36-45,Male,Jaipur,2024-08-08,Bronze,Google Ads
CUST-10436,Panini Sarraf,26-35,Female,Ahmedabad,2024-01-12,Gold,Google Ads
CUST-10437,Oviya Mammen,26-35,Female,Jaipur,2024-08-27,Bronze,Google Ads
CUST-10438,Chanchal Mohanty,46-60,Female,Delhi,2024-10-04,Bronze,Instagram Ads
CUST-10439,Sneha Saha,18-25,Female,Kolkata,2023-06-11,Gold,Organic
CUST-10440,Ekaja Gokhale,26-35,Male,Delhi,2025-06-15,Bronze,Instagram Ads
CUST-10441,Victor Manne,26-35,Male,Bhopal,2023-03-09,Bronze,Google Ads
CUST-10442,Kamala Bath,36-45,Female,Chennai,2023-10-27,Silver,Instagram Ads
CUST-10443,Yadavi Kannan,36-45,Male,Mumbai,2023-08-29,Bronze,Organic
CUST-10444,Damini Anand,46-60,Male,Kolkata,2025-12-22,Silver,Google Ads
CUST-10445,Chaaya Zacharia,46-60,Female,Bengaluru,2021-01-11,Silver,Instagram Ads
CUST-10446,Atharv Palla,18-25,Female,Mumbai,2024-08-15,Silver,Google Ads
CUST-10447,Ijaya Kashyap,26-35,Male,Chennai,2021-04-22,Silver,Referral
CUST-10448,Laban Chakraborty,26-35,Male,Hyderabad,2025-01-26,Bronze,Instagram Ads
CUST-10449,Ranveer Nayar,26-35,Male,Ahmedabad,2023-09-23,Bronze,Instagram Ads
CUST-10450,Ishani Keer,26-35,Male,Chennai,2021-01-10,Bronze,Google Ads
CUST-10451,Dev Walla,26-35,Male,Chennai,2023-09-10,Silver,Google Ads
CUST-10452,Teerth Korpal,18-25,Female,Pune,2021-10-14,Gold,Marketplace
CUST-10453,Chatresh Singhal,36-45,Female,Chennai,2025-07-23,Gold,Organic
CUST-10454,Triveni Bakshi,26-35,Female,Indore,2025-05-07,Platinum,Referral
CUST-10455,Veer Sangha,46-60,Male,Chennai,2023-01-16,Bronze,Instagram Ads
CUST-10456,Veda Golla,36-45,Male,Kolkata,2022-01-02,Bronze,Google Ads
CUST-10457,Aachal Srivastava,36-45,Female,Delhi,2022-04-20,Bronze,Organic
CUST-10458,Saksham Kohli,46-60,Male,Delhi,2021-04-06,Bronze,Referral
CUST-10459,Januja Rau,36-45,Male,Chandigarh,2024-03-13,Silver,Referral
CUST-10460,Aashi Chacko,36-45,Female,Ahmedabad,2023-11-24,Bronze,Marketplace
CUST-10461,Lipika Som,46-60,Male,Kolkata,2022-04-17,Gold,Google Ads
CUST-10462,Shivani Datta,26-35,Female,Delhi,2025-07-20,Bronze,Google Ads
CUST-10463,Sathvik Rama,26-35,Female,Hyderabad,2021-09-19,Bronze,Google Ads
CUST-10464,Bhavya Bhasin,26-35,Male,Mumbai,2023-04-11,Bronze,Instagram Ads
CUST-10465,Nirja Mall,36-45,Male,Ahmedabad,2023-08-24,Bronze,Google Ads
CUST-10466,Yug Aurora,36-45,Female,Chennai,2022-06-26,Bronze,Organic
CUST-10467,Eesha Bath,18-25,Male,Chennai,2023-12-07,Bronze,Instagram Ads
CUST-10468,Shaurya Bail,18-25,Male,Delhi,2025-05-25,Silver,Instagram Ads
CUST-10469,Oviya Bobal,46-60,Female,Ahmedabad,2024-10-21,Bronze,Marketplace
CUST-10470,Rudra Parekh,26-35,Male,Mumbai,2023-02-20,Gold,Organic
CUST-10471,Anthony Manda,26-35,Male,Kolkata,2025-10-26,Bronze,Organic
CUST-10472,Nandini Lala,,Female,Delhi,2023-12-01,Bronze,Referral
CUST-10473,Harinakshi Shetty,26-35,Male,Bengaluru,2025-10-17,Silver,Google Ads
CUST-10474,Ekta Sunder,26-35,Male,Guwahati,2022-01-02,Silver,Referral
CUST-10475,Rachana Shenoy,26-35,Female,Bengaluru,2024-09-12,Silver,Marketplace
CUST-10476,Yutika Dugar,18-25,Female,Patna,2024-06-11,Silver,Organic
CUST-10477,Benjamin Din,18-25,Male,Chandigarh,2023-06-11,Bronze,Marketplace
CUST-10478,Brinda Divan,36-45,Female,Chennai,2022-08-10,Bronze,Organic
CUST-10479,Triveni Mitter,36-45,Male,Kolkata,2025-07-05,Bronze,Organic
CUST-10480,Devansh Naidu,,Female,Pune,2024-09-03,Silver,Google Ads
CUST-10481,Tanay Rastogi,26-35,Male,Jaipur,2025-02-18,Silver,Referral
CUST-10482,Tamanna Sami,26-35,Female,Jaipur,2022-04-09,Bronze,Organic
CUST-10483,Chaman Bandi,26-35,Male,Chennai,2022-08-26,Bronze,Instagram Ads
CUST-10484,Advik Dave,26-35,Female,Delhi,2023-02-12,Bronze,Google Ads
CUST-10485,Dipta Dua,26-35,Male,Chandigarh,2021-08-27,Silver,Instagram Ads
CUST-10486,Harish Hora,,Female,Delhi,2024-01-03,Bronze,Google Ads
CUST-10487,Hiral Anne,36-45,Female,Mumbai,2023-09-03,Bronze,Marketplace
CUST-10488,Eiravati Balakrishnan,36-45,Female,Delhi,2022-04-26,Bronze,Organic
CUST-10489,Yashawini Mital,26-35,Female,Delhi,2021-06-10,Bronze,Instagram Ads
CUST-10490,Bachittar Sen,26-35,Male,Jaipur,2023-10-06,Bronze,Referral
CUST-10491,Yashasvi Jaggi,18-25,Female,Bengaluru,2025-03-17,Bronze,Google Ads
CUST-10492,Charles Vala,26-35,Female,Hyderabad,2021-12-24,Bronze,Organic
CUST-10493,Tanveer Balan,18-25,Female,Bengaluru,2023-01-11,Bronze,Instagram Ads
CUST-10494,Yashodhara Narula,26-35,Female,Delhi,2022-03-08,Bronze,Referral
CUST-10495,Karan Chadha,26-35,Female,Hyderabad,2025-07-26,Platinum,Organic
CUST-10496,Manbir Rajan,,Male,Hyderabad,2025-07-09,Platinum,Instagram Ads
CUST-10497,Jonathan Devi,36-45,Female,Indore,2022-05-29,Bronze,Referral
CUST-10498,Harini Kala,18-25,Female,Ahmedabad,2023-07-11,Bronze,Referral
CUST-10499,Michael Gole,36-45,Male,Pune,2024-10-23,Bronze,Google Ads
CUST-10500,Vansha Sinha,18-25,Female,Chennai,2023-09-26,Bronze,Organic
CUST-10501,Vansha Kale,26-35,Female,Chennai,2022-11-22,Gold,Organic
CUST-10502,Chameli Sarkar,18-25,Male,Indore,2024-12-25,Bronze,Organic
CUST-10503,Shaurya Mandal,46-60,Male,Hyderabad,2023-04-28,Silver,Marketplace
CUST-10504,Shravya Mannan,26-35,Female,Delhi,2023-03-25,Silver,Google Ads
CUST-10505,Gunbir Behl,18-25,Male,Pune,2022-06-22,Silver,Instagram Ads
CUST-10506,Rachita Tailor,26-35,Female,Bengaluru,2023-12-15,Bronze,Instagram Ads
CUST-10507,Abeer Dey,26-35,Male,Lucknow,2022-07-12,Platinum,Referral
CUST-10508,Rehaan Rout,26-35,Male,Pune,2023-06-10,Silver,Marketplace
CUST-10509,Yatin Gera,26-35,Female,Bengaluru,2022-06-17,Bronze,Google Ads
CUST-10510,Aahana Tella,18-25,Male,Jaipur,2023-10-05,Bronze,Organic
CUST-10511,Hredhaan Shetty,26-35,Male,Hyderabad,2023-04-24,Bronze,Google Ads
CUST-10512,Teerth Lata,36-45,Female,Ahmedabad,2024-07-04,Bronze,Instagram Ads
CUST-10513,Faras Master,36-45,Male,Kolkata,2023-04-26,Silver,Organic
CUST-10514,Azad Kala,26-35,Male,Mumbai,2022-10-19,Silver,Referral
CUST-10515,Neha Varma,18-25,Male,Delhi,2022-04-22,Silver,Organic
CUST-10516,Yauvani Tara,36-45,Female,Hyderabad,2021-03-06,Bronze,Organic
CUST-10517,Brijesh Srinivasan,36-45,Male,Mumbai,2025-09-20,Bronze,Instagram Ads
CUST-10518,Bahadurjit Wable,36-45,Male,Chandigarh,2021-03-10,Platinum,Google Ads
CUST-10519,Chandran Bir,18-25,Male,Ahmedabad,2021-11-21,Platinum,Marketplace
CUST-10520,Upasna Hari,26-35,Female,Pune,2025-11-04,Bronze,Marketplace
CUST-10521,Elijah Dora,,Female,Hyderabad,2022-05-13,Silver,Google Ads
CUST-10522,Barkha Ratti,26-35,Male,Hyderabad,2021-07-07,Bronze,Instagram Ads
CUST-10523,Warjas Randhawa,18-25,Male,Jaipur,2021-08-08,Bronze,Referral
CUST-10524,Fiyaz Zachariah,36-45,Female,Kolkata,2024-11-12,Bronze,Instagram Ads
CUST-10525,Vedant Acharya,36-45,Female,Mumbai,2024-03-06,Bronze,Referral
CUST-10526,Chakradhar Jhaveri,36-45,Female,Bengaluru,2021-11-14,Silver,Instagram Ads
CUST-10527,Joshua Gour,36-45,Female,Hyderabad,2024-06-23,Silver,Marketplace
CUST-10528,Lekha Bahri,36-45,Female,Jaipur,2023-10-16,Bronze,Referral
CUST-10529,Aarav Raj,26-35,Male,Hyderabad,2021-09-23,Silver,Instagram Ads
CUST-10530,Ekbal Jaggi,18-25,Female,Delhi,2024-07-01,Bronze,Referral
CUST-10531,Chavvi Talwar,18-25,Female,Chennai,2025-12-28,Bronze,Referral
CUST-10532,Reyansh Chahal,36-45,Female,Bengaluru,2021-04-30,Gold,Organic
CUST-10533,Anika Sankaran,26-35,Female,Mumbai,2025-01-25,Platinum,Instagram Ads
CUST-10534,Upasna Prabhakar,26-35,Female,Ahmedabad,2025-03-09,Silver,Referral
CUST-10535,Jeet Amble,36-45,Female,Hyderabad,2023-04-03,Bronze,Instagram Ads
CUST-10536,Eshana Saraf,46-60,Female,Chennai,2025-09-27,Silver,Marketplace
CUST-10537,Tripti Rastogi,36-45,Female,Jaipur,2025-03-05,Bronze,Organic
CUST-10538,Joshua Sule,36-45,Other,Hyderabad,2025-12-29,Silver,Referral
CUST-10539,Widisha Sen,18-25,Female,Lucknow,2024-02-08,Silver,Google Ads
CUST-10540,Yashawini Virk,26-35,Male,Mumbai,2022-05-27,Bronze,Marketplace
CUST-10541,Jackson Dugar,46-60,Female,Hyderabad,2021-12-21,Silver,Organic
CUST-10542,Bhanumati Dhar,18-25,Female,Kolkata,2023-02-21,Bronze,Organic
CUST-10543,Manan Kade,36-45,Male,Bengaluru,2022-04-10,Gold,Marketplace
CUST-10544,Rushil Wali,36-45,Male,Chennai,2024-03-02,Bronze,Google Ads
CUST-10545,Daksha Kota,36-45,Male,Mumbai,2023-10-31,Bronze,Referral
CUST-10546,Dipta Koshy,26-35,Male,Delhi,2022-06-22,Silver,Referral
CUST-10547,Naveen Nath,18-25,Female,Mumbai,2022-02-06,Bronze,Organic
CUST-10548,Radha Venkataraman,26-35,Male,Delhi,2021-08-19,Silver,Referral
CUST-10549,Sai Swaminathan,26-35,Male,Bengaluru,2024-06-16,Bronze,Marketplace
CUST-10550,Bahadurjit Rattan,46-60,Male,Hyderabad,2025-01-31,Silver,Instagram Ads
CUST-10551,Matthew Bath,46-60,Female,Patna,2024-11-21,Gold,Instagram Ads
CUST-10552,Shravya Luthra,36-45,Male,Bengaluru,2024-01-29,Bronze,Organic
CUST-10553,Harinakshi Barman,18-25,Female,Ahmedabad,2021-12-15,Silver,Instagram Ads
CUST-10554,Yuvraj Bera,26-35,Female,Bengaluru,2024-09-19,Bronze,Organic
CUST-10555,Krisha Mitter,46-60,Female,Mumbai,2024-12-24,Bronze,Google Ads
CUST-10556,Frederick Hayer,18-25,Female,Pune,2021-02-14,Bronze,Marketplace
CUST-10557,Geetika Bahl,36-45,Male,Hyderabad,2022-09-12,Silver,Google Ads
CUST-10558,Shivani Kumar,36-45,Female,Kolkata,2021-03-02,Gold,Organic
CUST-10559,Chavvi Minhas,26-35,Male,Bengaluru,2024-10-20,Silver,Referral
CUST-10560,Baghyawati Pillay,18-25,Female,Delhi,2024-01-16,Gold,Google Ads
CUST-10561,Abhimanyu Batra,18-25,Male,Ahmedabad,2021-10-04,Silver,Marketplace
CUST-10562,Ekaraj Singh,26-35,Male,Ahmedabad,2025-01-13,Bronze,Referral
CUST-10563,Zaid Chad,36-45,Female,Jaipur,2023-06-27,Bronze,Google Ads
CUST-10564,Agastya Gade,18-25,Male,Jaipur,2024-06-07,Bronze,Instagram Ads
CUST-10565,Laban Srivastava,26-35,Male,Chennai,2021-10-02,Bronze,Organic
CUST-10566,Jacob Master,46-60,Female,Bengaluru,2021-03-08,Bronze,Instagram Ads
CUST-10567,Amol Suresh,26-35,Female,Patna,2021-12-29,Bronze,Google Ads
CUST-10568,Anamika Kulkarni,26-35,Male,Hyderabad,2021-03-27,Bronze,Google Ads
CUST-10569,Om Sheth,46-60,Female,Hyderabad,2024-12-13,Bronze,Organic
CUST-10570,Varsha Aggarwal,18-25,Other,Kolkata,2025-02-14,Bronze,Google Ads
CUST-10571,Caleb Pant,18-25,Male,Chandigarh,2022-08-09,Gold,Organic
CUST-10572,Girik Chakrabarti,26-35,Male,Mumbai,2025-01-19,Gold,Referral
CUST-10573,Jeet Kuruvilla,26-35,Male,Indore,2023-07-19,Bronze,Instagram Ads
CUST-10574,Andrew Bali,26-35,Female,Hyderabad,2025-01-11,Gold,Organic
CUST-10575,Netra Bahri,18-25,Female,Chennai,2024-06-07,Silver,Marketplace
CUST-10576,Sai Puri,46-60,Female,Jaipur,2025-11-15,Silver,Instagram Ads
CUST-10577,Balhaar Reddy,36-45,Female,Bengaluru,2021-09-27,Bronze,
CUST-10578,Vinaya Hari,26-35,Female,Mumbai,2023-10-08,Gold,Referral
CUST-10579,Damini Goda,18-25,Female,Hyderabad,2024-06-23,Bronze,Referral
CUST-10580,Yashodhara Varughese,18-25,Male,Delhi,2024-03-29,Bronze,Instagram Ads
CUST-10581,Aadhya Salvi,26-35,Male,Mumbai,2024-11-17,Silver,Referral
CUST-10582,Chakradhar Golla,36-45,Male,Chandigarh,2022-10-24,Bronze,Organic
CUST-10583,Triya Sanghvi,26-35,Male,Hyderabad,2022-07-17,Bronze,Organic
CUST-10584,Bhavna Trivedi,18-25,Female,Delhi,2021-06-29,Platinum,Referral
CUST-10585,Krish Krishnan,26-35,Female,Guwahati,2024-06-30,Bronze,Referral
CUST-10586,Tripti Kibe,36-45,Female,Pune,2024-12-22,Bronze,Referral
CUST-10587,Chakradev Shankar,36-45,Female,Hyderabad,2023-04-30,Bronze,Referral
CUST-10588,George Saran,18-25,Male,Chennai,2022-09-23,Bronze,Organic
CUST-10589,Saumya Sachdev,26-35,Male,Mumbai,2025-09-01,Silver,Marketplace
CUST-10590,Vasudha Mani,46-60,Female,Ahmedabad,2024-07-08,Silver,Referral
CUST-10591,Hemani Savant,36-45,Female,Hyderabad,2024-03-03,Bronze,Referral
CUST-10592,Harita Narula,36-45,Female,Delhi,2021-11-02,Gold,Google Ads
CUST-10593,Ira Gade,46-60,Female,Chennai,2025-11-06,Bronze,Referral
CUST-10594,Brinda Luthra,26-35,Male,Ahmedabad,2025-08-26,Gold,Google Ads
CUST-10595,Lopa Parekh,36-45,Female,Mumbai,2021-02-21,Gold,Google Ads
CUST-10596,Omaja Bhatia,26-35,Female,Bengaluru,2025-04-25,Bronze,Google Ads
CUST-10597,Dayita Kunda,18-25,Female,Ahmedabad,2023-12-06,Bronze,Organic
CUST-10598,Turvi Chakraborty,46-60,Male,Lucknow,2025-04-19,Gold,Instagram Ads
CUST-10599,Yatin Oza,46-60,Male,Bengaluru,2022-10-16,Bronze,Google Ads
CUST-10600,Jatin Oak,18-25,Female,Delhi,2024-01-17,Silver,Instagram Ads
CUST-10601,Aryan Dara,26-35,Male,Ahmedabad,2022-11-25,Bronze,Referral
CUST-10602,Krishna Pillai,18-25,Male,Indore,2024-12-14,Bronze,Google Ads
CUST-10603,Manan Cherian,36-45,Male,Ahmedabad,2024-10-05,Gold,Organic
CUST-10604,Meera Chopra,26-35,Male,Jaipur,2021-07-19,Gold,Organic
CUST-10605,Anamika Mangal,26-35,Male,Hyderabad,2023-01-15,Gold,Referral
CUST-10606,Reva Bhasin,46-60,Male,Kolkata,2022-12-21,Bronze,Referral
